,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound,asin,user_name,review_star,review_title,review,product_type,location,date
3578,0.3718861937522888,0.41162994503974915,0.21648390591144562,0.048,0.865,0.087,0.276,B0BX8SJZ9M,Happiest,4.0,Not Bad,The flavor is almost exactly what I anticipated it to be. It tastes like unsweet lime gatorade. For the price the amount of servings is kinda not worth,Flavor Name: Citrus Lemonade,the United States,2023-12-21
3579,0.002523703034967184,0.020590126514434814,0.9768862128257751,0.0,0.709,0.291,0.8772,B0BX8SJZ9M,Amazon Customer,4.0,Great taste!,I like that you can mix this with water without the milky texture of normal protein shakes. I mix with warm to dissolve better. Then put in my cup with ice. So good!!,Flavor Name: Tropical Punch,the United States,2023-12-08
3580,0.15372493863105774,0.40675243735313416,0.4395226538181305,0.101,0.761,0.138,0.8057,B0BX8SJZ9M,KS1989,5.0,Need to let it sit,"Needing to increase my protein every day but REALLY not a fan of thick, cloyingly sweet protein shakes, I decided to give this protein powder a try and I have to say, I’m not disappointed.It definitely has more of a Gatorade taste than juice but it’s not a turn off, and I’m not a big Gatorade drinker but I can tolerate this much better than traditional protein shakes.Only downside: you really do have to shake this well and I recommend letting it sit for about 5-10 min to let everything dissolve and incorporate otherwise you’ll get protein powder floaters/chunks which is not pleasant. I also recommend drinking with ice so it stays cold.Again, as far as protein drinks go, I totally prefer this to traditional. If you need to shake it up (pun intended) and Gatorade doesn’t turn you off, give this a shot. Fruit punch and Mango limeade are winners for me.",Flavor Name: Mango Lime,the United States,2023-11-07
3581,0.002070622518658638,0.015648135915398598,0.9822812080383301,0.0,0.715,0.285,0.9671,B0BX8SJZ9M,Melissa Piedra,5.0,light and refreshing,I purchased the mango lime flavor and let me tell you it tastes much better than I thought it would. It's very light and refreshing and it's easy to drink without leaving a nasty after taste. It has a great consistency once the foam settles and taste best when mixed with cold water. The perfect drink to have post workout hands down.,Flavor Name: Mango Lime,the United States,2023-12-13
3582,0.06339533627033234,0.12349044531583786,0.8131141662597656,0.062,0.761,0.178,0.8789,B0BX8SJZ9M,Melissa Barcellos,4.0,Watermelon Lime is awesome! Lemon... Not so much,"The watermelon lime is super delicious. I've had protein powders in chocolate, vanilla etc. That did not blend well with water. This one tastes like juice and I would actively drink it on its own just because of how it tastes. It compensated for how bad the lemon one tasted, which I bought about a month or so ago. I felt like I did have to choke that one down. I can't really describe the aftertaste other than it tasted like chemicals but the watermelon lime one is delicious!",Flavor Name: Watermelon Lime,the United States,2023-10-24
3583,0.07809484750032425,0.21172548830509186,0.7101796269416809,0.087,0.784,0.129,0.3892,B0BX8SJZ9M,Danny Robles,4.0,Very tasty but over 2x the cost of other protein powders,"Good: Very tasty and blends relatively easily.Bad: Over twice the cost of traditional protein powders per gram of protein and very messy. The powder is so fine, it flies everywhere whenever you scoop it.Overall: Good if you're tired of all the Vanillas and Chocolates of the traditional protein powders, but you'll be paying a premium. I enjoyed the taste and might purchase once in a while when I get tired of Vanilla, but not something I would use as a daily protein supplement.",Flavor Name: Watermelon Lime,the United States,2023-10-24
3584,0.44625866413116455,0.35919812321662903,0.19454315304756165,0.107,0.65,0.243,0.9752,B0BX8SJZ9M,Bridgette,3.0,Great product horrible taste - Tropical Punch,"Okay if you made it this far I just want to note that this product is amazing had the taste been better. The liquid once mixed did foam but if you give it 30secs-1min to settle it becomes a crystal clear liquid. The consistency is perfect just like water or any sports drink. Not thick not chalky. However the taste. At first I thought “I can choke this down til I get to an empty can”But now I’m starting to wonder. I really hope it was the flavor I chose and not all the flavors. Tropical punch is absolutely disgusting, for something I thought would be a neutral flavor that everyone would like, it was not good. I’m disappointed since I really wanted to love this product. If I’m feeling risky enough I may order a mixed berry but at the moment I am unsure. Hopefully you chose a better flavor than I did.",Flavor Name: Tropical Punch,the United States,2023-12-19
3585,0.292562872171402,0.469713419675827,0.23772378265857697,0.064,0.832,0.103,0.7008,B0BX8SJZ9M,Jerry's girl,4.0,Great taste but pricey,This has great flavor alone but I add a powdered drink mix to get a little more pineapple flavor. I mainly shake it in a water bottle and freeze until it’s slushy. Do not stir or it won’t mix. I will use it in the blender with ice and frozen blueberries and strawberries sometimes if I want a thick fluffy consistency. By itself with water it’s only 90 calories and has 20g of protein so this is my morning go to drink. I add the fruit when I’m ready for more calories and have for a midday snack.My only complaint is the actual powder is similar to a light confectioners sugar and will make a huge mess if you don’t pour it very slowly. It also gets all over your hands and is a little sticky. It’s pretty expensive so I have to wait for a sale or discount.,Flavor Name: Tropical Punch,the United States,2023-09-15
3586,0.021770108491182327,0.11163337528705597,0.8665964603424072,0.066,0.753,0.181,0.8673,B0BX8SJZ9M,Amazon Customer,4.0,Good!,I was so happy to run across a protein drink that isn’t thick and milky. I like the flavor of this but there is a bit of a strange aftertaste and smell. I guess it’s impossible to mask the protein completely.My best advise is to get 20 oz shaker cups and mix a few up ahead and let them sit in the fridge. No foam and much easier to drink.,Flavor Name: Tropical Punch,the United States,2023-10-27
3587,0.027538148686289787,0.13960154354572296,0.8328602910041809,0.024,0.826,0.15,0.7339,B0BX8SJZ9M,Melissa M.,4.0,Delish!,"Mixed Berry Isopure tastes the best- by far! It helps me get my protein and water intake each day.  My only complaint- it doesn’t mix well.  I use a frother (spoon doesn’t work well) daily- which helps- but letting it sit a bit after mixing, clears up the lumps.  Don’t be in a rush to make it and drink right away- it’ll be lumpy!",Flavor Name: Mixed Berry,the United States,2023-10-29
3588,0.007085855584591627,0.02676985040307045,0.966144323348999,0.028,0.729,0.243,0.9272,B0BX8SJZ9M,Lele,4.0,Love but the only thing is…,"I really love it, it taste great the only thing is it has a strawberry yogurt after taste that’s kind of off putting takes awhile to blend but I’m sure with a blender bottle it’s fine. If you’re looking for a yummy protein powder that doesn’t overwhelmingly taste protein power this is what you should get!",Flavor Name: Mixed Berry,the United States,2023-11-02
3589,0.14829273521900177,0.4090452790260315,0.44266197085380554,0.042,0.823,0.135,0.6946,B0BX8SJZ9M,Miss E,5.0,Non “milky” protein drink,I need to supplement my diet with protein and sick of the milky-type protein shakes. This one doesn’t quite mix easily- I need to use a blender of a frother to get it smooth but once mixed it’s delicious & not gritty. A more refreshing way to get my protein in.,Flavor Name: Watermelon Lime,the United States,2023-12-09
3590,0.014386779628694057,0.08883777260780334,0.896775484085083,0.042,0.777,0.181,0.9795,B0BX8SJZ9M,Y.,4.0,Mix and let defoam and chill in the fridge,"I'd give it a 4.5/5. Great product. Easy to drink, low cal protein.  So glad to not have a milky, creamy flavor - this is great for drinking multiple times a day, especially in the hot summer.Didn't really like the citrus lemonade, but tropical punch flavor grows on you.  If you can't stand Gatorade Zero flavors, maybe this won't work for you.Trick for mixing is shake it with cool or room temp water (not ice) with a shaker ball (do not blend with a blender) and then put the drink in the fridge. It foams a ton, but if you let it settle and chill at the same time, it's great, and also dissolves and bit that is still powder into a perfectly clear drink.  I pour it in a glass and immediately shake the next batch and stick it in the fridge which I drink later or the next day.Good stuff! Easy on the stomach and refreshing.",Flavor Name: Tropical Punch,the United States,2023-08-22
3591,0.005490804091095924,0.0585748590528965,0.93593430519104,0.049,0.746,0.205,0.9476,B0BX8SJZ9M,Busy Mom,4.0,Love the flavor tastes good,"Recently started working out and trying to lose weight while building muscle mass back up. I was falling short almost daily for protein intake. This shake has helped me easily hit my target. The taste was a little too sweet for my preference at first but noticed if I let it sit for 5 or 10 minutes before drinking it, it wasn't as sweet. The flavor is delicious. I purchased the pineapple orange banana flavor. Tastes like pina colada. Definitely will purchase again.",Flavor Name: Pineapple Orange Banana,the United States,2023-10-10
3592,0.003983598668128252,0.05124841630458832,0.944767951965332,0.098,0.659,0.242,0.8668,B0BX8SJZ9M,keri,5.0,"Good, but still tastes like protein","Difficult to blend without shaker bottle or frother/stirrer. Tastes pretty close to a lemonade, but can still tell it has Whey protein. Love that it's clear and not super thick, comes in other flavors that I look forward to trying. Instructions are clear and direct on the jar.",Flavor Name: Citrus Lemonade,the United States,2023-12-06
3593,0.01741597428917885,0.1456061601638794,0.8369778394699097,0.068,0.787,0.146,0.8085,B0BX8SJZ9M,JMWH,5.0,Very Good!,"The Mixed Berry flavor is very good. I tried shaking in a regular reusable water bottle—big mistake! The powder got stuck in all the crevices of the bottle top. Here’s my perfected method of preparation: I put 2 cups of tap water in a 7.5” tall plastic cup (48oz). add the powder, then use the whisk attachment of an immersion blender to mix for 10-15 seconds. It froths up quite a bit. I put in the fridge and after an hour, the foam is gone and ready to drink.",Flavor Name: Mixed Berry,the United States,2023-11-17
3594,0.0013883440988138318,0.015541424043476582,0.9830701947212219,0.0,0.693,0.307,0.9428,B0BX8SJZ9M,Kendall Jones,4.0,Easy and delicious protein,"The fact that after it settles, this protein powder turns into a virtually clear liquid is amazing. It gives plain water a slightly ""pink lemonade"" flavor that is very pleasant and easy to drink. Such a nice break from the thicker, sweeter protein drinks.",Flavor Name: Tropical Punch,the United States,2023-10-29
3595,0.13375985622406006,0.34263014793395996,0.52360999584198,0.086,0.71,0.204,0.9894,B0BX8SJZ9M,Bannekita,4.0,I Bought 3 Flavors..,"Mixed Berrry:- Every sip I had, had the same 3 step process:1. Wow! What are people talking about, This flavor is amazing!2. Woah... Strong Dish Soap Taste in my mouth... Yikes..3. then, Hmm, okay, its back to tasting good for some odd reason..(No, there was no possibility of soap in the blender bottle)Watermelon:Tastes like a that fake watermelon Jolly Rancher flavor. It's pretty good, but personally I'm kind of tired of these sports drinks having that same strong flavor.. Out of these three, its probably the best, but I was actually looking forward to my next drink/something much milder, while drinking the rest of it..Fruit Punch:I'm not sure why many people like it so much.. It has a very sharp taste to it, yet still very watery in flavor (I even tried with less water per serving..) I don't know how you'd associate it with ""fruit punch"" but idk, its not the worst flavor in the world.. Certainly not the best either..So many reviews complain about the clear whey as if they expect it to be like a normal watery beverage.. I think it's barely noticeable until you are finished of course and your lips are sticking together a bit. But for 20g's of protein in such a small serving/beverage that ISN'T A CHALKY, THICK, MILKY PROTEIN POWDER, I'll gladly take it!!Yes, it Foams up a lot when you shake it.. It calms back down after about 2 minutes.. Not sure why there's such a fuss about it.And for the Laughably Furious reviews of ""half full containers"" .. I remember my first time.. LOL",Flavor Name: Mixed Berry,the United States,2023-07-14
3596,0.5073302984237671,0.33180928230285645,0.16086044907569885,0.031,0.794,0.174,0.8748,B0BX8SJZ9M,umar,4.0,Like the taste!,Mango Lime is definitely a way better flavor than tropical punch. But the taste would’ve been a lot better if it was sweeter. Now I have to add honey or sugar to make it actually taste like a lemonade or fruit drink otherwise it tastes way too sour and chemical. But the sugar increases the calories and too much sugar is never good for you. Giving it 4 star because of that.,Flavor Name: Mango Lime,the United States,2023-09-30
3597,0.002808298682793975,0.014681766740977764,0.982509970664978,0.0,0.721,0.279,0.967,B0BX8SJZ9M,Elle,5.0,So GOOD!,The Lime Mango is so good! I was looking for a lighter alternative to my whey protein. I was close to purchasing MetRx but the reviews said that it was sweet. I know from experience that they do make sweet products. Isopure is more expensive but I’m really happy with the taste. I only wish that it came in a larger size.,Flavor Name: Mango Lime,the United States,2023-11-16
3598,0.06179356202483177,0.7534080743789673,0.18479834496974945,0.0,1.0,0.0,0.0,B0BX8SJZ9M,Tata,5.0,Buena opcion,Yo le añado un poco de limon y la bato mucho...hasta frozen lo preparo....super buena la opcion para los q necesitan proteina,Flavor Name: Tropical Punch,the United States,2023-12-08
3599,0.001683896640315652,0.017965812236070633,0.9803502559661865,0.0,0.371,0.629,0.8795,B0BX8SJZ9M,Wanda liz Rodríguez,5.0,Isopure,The best protein and a flavor really good I’m recommend,Flavor Name: Watermelon Lime,the United States,2023-12-13
3600,0.41466134786605835,0.43532904982566833,0.15000954270362854,0.113,0.753,0.134,0.3466,B0BX8SJZ9M,Amazon Customer,4.0,I wished they had a varity sample pack,After trying the lemonade flavour I was a bit hesitant on buying another since the flavor of the lemonade one is not good. I also tried tropical punch and it was ok but not great. It wasnt until I fianlly bet on mixed berries that I found a flavour I liked. If they had a varity sample pack I wouldnt feel bad about trying a new flavours,Flavor Name: Tropical Punch,the United States,2023-09-10
3601,0.0024435357190668583,0.011618061922490597,0.9859383702278137,0.0,0.679,0.321,0.9673,B0BX8SJZ9M,Nicole René,4.0,"Easy to drink, very tasty!","After years of drinking dessert flavored protein powders, I couldn’t do it anymore. This is just what I needed! The tropical punch flavor tastes like a cheap cocktail in a good way. It’s light, just sweet enough, and goes down easy. Great for after a workout or for breakfast. So, so happy I found this product.",Flavor Name: Tropical Punch,the United States,2023-09-14
3602,0.3457595109939575,0.5884377360343933,0.06580271571874619,0.0,1.0,0.0,0.0,B0BX8SJZ9M,Kristi,5.0,Good,Kinda sour gets getting use to,Flavor Name: Pineapple Orange Banana,the United States,2023-12-13
3603,0.001334598520770669,0.01244400255382061,0.986221432685852,0.0,0.632,0.368,0.9266,B0BX8SJZ9M,Amazon Addict,5.0,Taste Good and Blend Well,"Watermelon Lime taste really good and easy to drink.  Taste like flavor water. Not thick, not chalky and no curdling.  I can drink this vs other protein.  This a winner for me.",Flavor Name: Watermelon Lime,the United States,2023-11-23
3604,0.0015355134382843971,0.008461021818220615,0.9900034070014954,0.062,0.586,0.351,0.8353,B0BX8SJZ9M,Laura Castro,5.0,Taste good!,This flavor is amazing! Tastes so good. Just make sure you use a blender bottle to shake up the protein powder.,Flavor Name: Tropical Punch,the United States,2023-11-30
3605,0.6268267035484314,0.336393803358078,0.03677946701645851,0.071,0.901,0.028,-0.396,B0BX8SJZ9M,ItsKevin??,4.0,"Tangy, but unique","It does indeed provide a twist on classic tasting protein powder, however it has this spice was to it that I’m particularly not a fan of. It’s like a sharp tang, but I am aware that it still is protein under all the flavor so I guess it may come w the territory.Only complaint? The amount of bubbles when mixing the protein. But that’s all.",Flavor Name: Tropical Punch,the United States,2023-08-30
3606,0.007609451189637184,0.1018182635307312,0.8905722498893738,0.042,0.88,0.078,0.296,B0BX8SJZ9M,Kimberly Lynn,4.0,Great Flavor - Hard to mix,At first I was turned off by the ease of mixing but once I stuck it in my little blender and poured over ice and tasted it I was a fan. It is crisp and refreshing and it’s really hot out today and it hits the spot. It reminds me of a spritzer without the alcohol. I will be trying other flavors.,Flavor Name: Pineapple Orange Banana,the United States,2023-09-03
3607,0.02380654402077198,0.3886123597621918,0.5875810384750366,0.0,1.0,0.0,0.0,B0BX8SJZ9M,Dawn Picard,4.0,Pretty good,"Variety is the spice of life, right? Higher protein availability is necessary for anyone that has under gone bariatric surgery or even just needs more protein without all the calories. Over all this product serves all our purposes.",Flavor Name: Citrus Lemonade,the United States,2023-09-18
3608,0.0033656544983386993,0.011790578253567219,0.9848437905311584,0.0,0.323,0.677,0.6369,B0BX8SJZ9M,Elizabeth Lozada,5.0,Love it,Love this product,Flavor Name: Mixed Berry,the United States,2023-12-13
3609,0.07942881435155869,0.35398855805397034,0.5665826201438904,0.125,0.774,0.101,-0.6088,B0BX8SJZ9M,Bree,4.0,Good for cost,"The tropical punch flavor is fine maybe even good when it’s really cold. But definitely not bad! It tastes like a watered down flavor mix but doesn’t have the protein after taste so many powders have. It does not dissolve very well quickly. I shake it with a blender bottle then put it in the fridge with ice. (That may add to watering down the flavor) I let it sit for about an hour, shake again, then drink. Doing it this way I have no chunks that haven’t dissolved. Trying to drink it right after the first shake leaves it a bit chunky. Seeing as this costs half of some other isolates, I’ll definitely be ordering again.",Flavor Name: Tropical Punch,the United States,2023-07-12
3610,0.002095211297273636,0.016995515674352646,0.9809093475341797,0.04,0.652,0.308,0.9106,B0BX8SJZ9M,Rye,5.0,Fave!,"This is one of my mose favorite protein products. LOVE that it's more of a beverage than a thick shake. It drinks easy and though it does foam, that dissipates quickly and it's easily drinkable.",Flavor Name: Mixed Berry,the United States,2023-11-19
3611,0.0024282275699079037,0.024558687582612038,0.973013162612915,0.0,0.578,0.422,0.9207,B0BX8SJZ9M,Amazon Customer,4.0,Tastes great,"I didn’t realize it can’t be mixed with a spoon, but it turns out really well when blended. It gave me a good energy boost.",Flavor Name: Citrus Lemonade,the United States,2023-09-23
3612,0.09971287846565247,0.23640131950378418,0.6638858318328857,0.017,0.877,0.106,0.909,B0BX8SJZ9M,Morgan Wilson,4.0,Pretty good,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I really like this protein powder!! The flavors are great! I’ve repurchased this product 4x now!!  My only complaint is the amount you get in ratio to the price. I personally feel as if they can add more powder to even it out to be 20 servings instead of 16 for $35. It’s like a bag of chips having so much air left in them you kind of feel like you could’ve gotten more per container. But that being my only issue it’s not enough for me to not continue using bc of the convenience being able to match the flavor in my pre workout and have both at the same time. Food for thought.",Flavor Name: Tropical Punch,the United States,2023-07-26
3613,0.022568436339497566,0.37607234716415405,0.6013591885566711,0.048,0.864,0.089,0.4404,B0BX8SJZ9M,Nikk K.,5.0,"Great taste, let foam settle",I followed another reviewer's advice and mixed it up and put it in the fridge for later. Come back to a cold drink with no foam and great taste. Not thick or gritty. Drink up and mix the next one for later or tomorrow.,Flavor Name: Watermelon Lime,the United States,2023-11-11
3614,0.14965784549713135,0.3326784670352936,0.5176637172698975,0.099,0.77,0.131,0.6697,B0BX8SJZ9M,Cassie Betts,4.0,Not the best tasting!,I bought this a few months ago and its a good product I just don't like the smell or taste. It mixed well and everything. Yeah you have to wait a few minutes for the foam to go away after shaking it up but I usually make it the night prior and drink it in the morning when I go to the gym. Due to me not liking the taste or smell I went and looked for other products. A better protein isolate for water that I have found it ISO Jym. Grape and the blue one taste amazing and just like Propel/KoolAid.,Flavor Name: Tropical Punch,the United States,2023-07-13
3615,0.001353442668914795,0.010917657054960728,0.9877289533615112,0.0,0.662,0.338,0.9875,B0BX8SJZ9M,Super Gee,5.0,Great Taste!,"Isopure Protein Powder in the Tropical Punch flavor is a true delight for the taste buds. It offers a burst of tropical fruit goodness in every sip, making it a joy to incorporate into my daily routine. Unlike some other protein powders, it doesn't have that artificial or overly sweet taste. Plus, the fact that it's virtually carb and fat-free is a fantastic bonus for anyone looking to maintain a healthy diet. I look forward to my post-workout shakes, thanks to this delicious option. Highly recommended!",Flavor Name: Citrus Lemonade,the United States,2023-10-22
3616,0.19076521694660187,0.38365843892097473,0.4255763590335846,0.083,0.811,0.106,0.7736,B0BX8SJZ9M,引きニート |ˬˬ 눈 ;) キュゥ姫｡ (:̲̅:̲̅:̲̅[̲̅:♡:]̲̅:̲̅:̲̅:̲̅) 🩸,5.0,🥛🙊 Makes Drinking Water A Lesser Evil 🙈🥛,"Oftentimes a glass of water will leave me feeling painfully engorged to the point where I can't stomach solid foods, in a desperate attempt to prevent myself from wasting away any further than I already had... I purchased this to mix into my drinking water. Now drinking water feels like a lesser evil, especially when compared to before. Now I actually get 20grams of protein when I mix this into my drinking water v.s. only getting empty hydration. I also drink Gatorade or Pedialyte, for some reason starting my day with electrolytes and a huge dose of sodium makes me feel a tad more functional compared to if I don't. I find this citrus flavor to be as delicious as lemonade, but with enough reduced acidity that I won't vomit when drinking it. My stomach is really incoherently sensitive, so I'm doing my best to improve my quality of life through trial and error and so far this doesn't seem to be negatively affecting me...",Flavor Name: Citrus Lemonade,the United States,2023-09-19
3617,0.02119426429271698,0.3868914246559143,0.5919142961502075,0.1,0.752,0.148,0.6474,B0BX8SJZ9M,bbk,3.0,Best added protein drink I've tried for older adult - blends well.,"Trying to get added protein into elder adult who won't drink Ensure/Glucerna like ""shakes.""  It is clear and lightly flavored (but you can taste the artificial sweetener).  It mixes well if you shake rather than stir.  If you let it settle after a good long, hard shake (or multiple shakes with a settle between) you end up with a clear ""Kool-Aid"" type drink.",Flavor Name: Mixed Berry,the United States,2023-11-30
3618,0.14971710741519928,0.7403589487075806,0.10992391407489777,0.084,0.916,0.0,-0.6808,B0BX8SJZ9M,sandra souki,4.0,Delicioso,"Al principio no me gustó porque el envase traía casi la mitad. Pero no lo pese. Así que realmente no se si trajo el peso indicado.No es sencillo de hacer. Yo lo mezclo y lo dejo mucho rato en la nevera para que se disuelvan bien los grumos. Solo necesita tiempo.Pero el sabor es delicioso, vale la pena. Yo odio los batidos de chocolate, vainilla o fresca así que esta opción resultó ser una maravilla para mi.",Flavor Name: Citrus Lemonade,the United States,2023-07-27
3619,0.01989291049540043,0.21128933131694794,0.7688177227973938,0.0,0.841,0.159,0.9391,B0BX8SJZ9M,B&CMurphy,4.0,Tart but good!,"When you get the banana, orange, and pineapple option the flavor is a bit tart but not terrible and the reason for my 4 stars, it was unexpected. When you smell the powder from the container you get a strong scent of banana. When you drink it you get a slight hint of banana in the beginning of the drink and a good pineapple finish. There really isn't any off putting flavors, at least for me. Everyone's pallets are different. I would buy this again for sure.",Flavor Name: Pineapple Orange Banana,the United States,2023-07-22
3620,0.00512057077139616,0.04012021794915199,0.9547592401504517,0.054,0.741,0.206,0.9408,B0BX8SJZ9M,Patty,5.0,My Pictures Say It All,"When you look at my pictures, what do you think?Looks to me like someone 'LOVES"" this Isopure Mixed Berry Protein Powder, as they have 3 containers sitting on their kitchen counter!Yes, it's true, 'I LOVE ISOPURE BERRY'  flavored protein drink mix.  It is super refreshing - I mix a water bottle up of it and take it to the gym with me everyday-can't go wrong.  Nice amount of gently sweetened berry flavor.I get tired of the vanilla/chocolate/strawberry protein powder that you mix with milk...",VINE VOICE,the United States,2023-10-15
3621,0.01883244514465332,0.15464459359645844,0.826522946357727,0.02,0.837,0.143,0.8877,B0BX8SJZ9M,Amazon Customer,5.0,Sooo much better than regular protein shakes!!!,"Heavy lifter, I drink protein almost every day. Never been a fan of traditional protein shakes. I've tried sooo many brands. It's a texture thing for me. I used to take monthly trips to the nutrition store to buy the individual Isopures (Pricey $$$) by the case. But now I can just order the powder on amazon!! Flavor it great, minimal texture (Yes!) and after taste.Pro Tip: Shake really good and then let it sit until the fizz goes completely away.",Flavor Name: Tropical Punch,the United States,2023-10-19
3622,0.007576745934784412,0.07985275983810425,0.9125704765319824,0.0,0.622,0.378,0.8173,B0BX8SJZ9M,Ellery Leung,4.0,"Good Flavor, a little pricey",Tastes pretty good and dissolves quite well. But it costs quite a bit compared to other protein powders.,Flavor Name: Tropical Punch,the United States,2023-09-23
3623,0.021612167358398438,0.14274434745311737,0.835643470287323,0.143,0.722,0.135,-0.0891,B0BX8SJZ9M,Amanda,5.0,Tastes good,I was kind of scared to give this a try but it actually taste good and isn’t to grainy feeling. I needed some extra protein and this helped a ton. I was getting tired of the regular protein shakes.,Flavor Name: Tropical Punch,the United States,2023-11-12
3624,0.010068872943520546,0.12409202009439468,0.8658391237258911,0.072,0.795,0.133,0.8519,B0BX8SJZ9M,Danny,5.0,"If You're Sick of Shakes, Check This Out!","Many of us that work out on a regular basis know how lame it can get drinking the same protein shakes day after day.  It can even be tough to keep down a thick shake type drink if you've done a lot of cardio and your heart rate is up, I've definitely been there.  The new clear isolate powders that have been coming out put a new spin on post workout drinks, making them almost like a lemonade or sports drink.  Definitely more refreshing after lifting and easier to drink as you're cooling down.  I recommend using an electric stir to get the water going and gradually drop in the powder so it mixes properly.  When I used a shaker I did get some chunks.  Excited to try other flavors!",Flavor Name: Tropical Punch,the United States,2023-09-11
3625,0.07933954894542694,0.6692816615104675,0.25137874484062195,0.0,0.455,0.545,0.34,B0BX8SJZ9M,Mary Bishop,5.0,Great flavor,And blends easily,Flavor Name: Mixed Berry,the United States,2023-12-07
3626,0.2749992609024048,0.3566182255744934,0.3683824837207794,0.075,0.848,0.077,0.761,B0BX8SJZ9M,Shalonda,4.0,Better Than The Thick Stuff,"Can't give it a five because the foam that forms is ridiculously annoying to me. It takes more than a minute for it to subside & it forms EVERYTIME you give it a little shake. I also don't like the film it leaves on my teeth, which I'm guessing is from the citric acid because I drink Aminos, 310, & other powdered mix all the time, but this is the only product that makes my teeth feel like I've just eaten spinach 😅 (oxalic acid from spinach mixed with the calcium from your saliva tends to leave an uncomfortable feeling/film on your teeth).Still I prefer this over the thick powdered stuff that you have to drink within seconds of making it so it won't thicken up on you 🤢. Next time I'll try a different flavor. If the film on the teeth still occurs, I won't continue to purchase.Oh, & this has been perfect for long road trips for me because I don't like to stop & eat. Eating makes me tried so I bring snacks & water with me. This has been & great addition on my trips because it taste good & you don't have to drink it all at once. You drink it as you would regular water, but get in some protein.",Flavor Name: Pineapple Orange Banana,the United States,2023-01-07
3627,0.1427638977766037,0.3329879939556122,0.5242481231689453,0.117,0.612,0.271,0.7003,B0BX8SJZ9M,Victor J. Sansone,3.0,Good but…..,"I like he bottled product, thought I’d have this to travel with in packets.  Good idea, but they don’t shake and dissolve well. Tastes good, but lumpy powder is a drag",Flavor Name: Citrus Lemonade,the United States,2023-12-12
3628,0.004013319965451956,0.06171230599284172,0.934274435043335,0.0,0.256,0.744,0.4404,B0BX8SJZ9M,Alexis Porter,4.0,I like it,Tastes good.,Flavor Name: Tropical Punch,the United States,2023-10-08
3629,0.012835489585995674,0.10471738874912262,0.8824471831321716,0.028,0.832,0.14,0.9944,B0BX8SJZ9M,Midwest Momma,5.0,Really Good for Pre-Made Protein Drinks,"I love Isopure as a protein workout supplement, usually opting for the Isopure Vanilla or plain powder in a small glass of water (6 ounces of room-temp water, stir rapidly with a fork, drink fast) or in a smoothie.  The protein powder and water can be tough to drink every day, so I was thrilled when I found the fruity flavors.  Had to give them a try.  Here's the result:Best: Pre-Made Protein Waters in Your FridgeFor some reason, these flavors take forever to dissolve in water.  However, the fruity powders are fantastic for pre-made protein waters.  My recommendation is to fill a water bottle with 16-20 ounces (a full scoop will dissolve in 8-10 ounces - but the taste is very tart) of room temperature water (mixes faster than cold water).  Add a full scoop of the fruity powder and shake vigorously.  You'll end up with lots of foam and powder residue at the top of the bottle.  Pop the water bottle in the fridge for 4+ hours.  That's about how long it takes to fully dissolve and the flavor is better when cold.  The result is a fantastic fruity protein water.I like to make 4 bottles at a time and stock the fridge.  Then, I can grab one to take to a workout or in the car on the way to work. The pre-made protein waters are really good and you get the benefit of lots of water and the 20 grams of protein.  See the picture for a drink left in the fridge for 4 hours.  The powder completely dissolves and the flavor is perfect.  I've started to crave the flavor on days I don't workout.Okay: In a ShakeThe classic vanilla/choc/plain flavors dissolve easily in a small amount of water or milk. In shakes, I typically use 1/2 cup to 1 cup of liquid, which is fine for the classic flavors.  For the fruity flavors, it's hard to get them to dissolve fully in a shake.  The flavors are good - especially in berry shakes with greens - but there is always some powder residue in the shake.  You can also premix the powder and liquid and leave overnight for use in the morning for a better shake.  Makes drinking spinach or kale in a smoothie much tastier.Not Great:  Drinking Straight in a Glass of WaterSeriously, this stuff takes a LONG time to dissolve.  The fruity powders are not meant for a quick mix in a glass of water.  Stick to the classic flavors if this is your plan.",Flavor Name: Mixed Berry,the United States,2019-04-26
3630,0.01013405341655016,0.11595084518194199,0.8739151358604431,0.06,0.844,0.097,0.2732,B0BX8SJZ9M,Maggie,4.0,Actually amazing,Taste good in its own and it’ Is clear light colored. Not too thick where it would be disgusting. Only flavor I tried. Going to use it for smoothies to and prep 1 day ahead those days for speed. Not to banana at all. Leans more pineapple. Even kid said it was decent,Flavor Name: Pineapple Orange Banana,the United States,2023-08-14
3631,0.0013746725162491202,0.017654897645115852,0.9809704422950745,0.0,0.63,0.37,0.875,B0BX8SJZ9M,Zoe Moore,5.0,Prefer this,"Prefer this way more than other protein powders or protein bars, especially with these macros. Super easy and pretty tasty.",Flavor Name: Tropical Punch,the United States,2023-11-21
3632,0.05113048106431961,0.2691211402416229,0.6797484159469604,0.133,0.562,0.305,0.3514,B0BX8SJZ9M,Toddler_medic,5.0,Excellent product,Great clear protein. Absolutely a dupe for Seeq but half the price.,Flavor Name: Tropical Punch,the United States,2023-11-26
