,asin,user_name,review_star,review_title,text,date_and_country,product_name
3843,B003AX6DRS,PEAKMODE,3.0,The taste is not great,Absolutely rotten! Had high hopes considering the price. Tastes awful and I’m not being dramatic. Tastes like if you mixed a glass of water with washing up liquid - don’t know how or why but it stinks!,"Reviewed in the United Kingdom on August 30, 2022",Verified Purchase
3844,B00C0TAH3E,Cali from NY,5.0,This is my new thing,Works like a pro… feels revitalizing!!,"Reviewed in the United States on March 14, 2023",Style: 16 Ounce
3845,B00C0TAH3E,LS,5.0,Love how I feel after I take this for a few days.,"My husband and I swear by this. I want to say I took care of myself so well during my pregnancy because of this. When I was pregnant, it was a bit hard to get things going, so this helped in the needing to go to the bathroom department. In fact, even though I'm not pregnant, I use this in an evening shake to give me a jumpstart the next day if I feel backed up. I also am on the keto lifestyle and sometimes I need that extra fiber to help move things along. Doesn't have flavor, really gritty, but I think that's the point. I add almond milk, powdered almond or peanut butter, sometimes some spinach, and vanilla stevia to sweeten it. If you're not fussing over carbs, throw in a banana and you're good. Love this stuff.","Reviewed in the United States on November 12, 2018",Style: 16 Ounce
3846,B00C0TAH3E,Peter M.,5.0,"Excellent product, high fiber & protein","Doesn't dissolve which is expected as it's high in insoluble fiber. Just blend on high speed for 15 sec or so, not so bad to drink in smoothie.Probably could be added to pancakes, ect.","Reviewed in the United States on October 1, 2022",Style: Pro Fiber Protein
3847,B00C0TAH3E,Paul Miller,5.0,Great taste,Surprisingly tastes good. I put it on my oat meal and in my coffee.,"Reviewed in the United States on December 23, 2022",Style: 16 Ounce
3848,B00C0TAH3E,Joe Christenson,5.0,Functional & Tastes Fine If You Prepare Thoughtfully,"I think the nutritional content of this stuff is fantastic. I look forward to my smoothies every morning, and they give me a nice, natural energy boost without feeling weighed down. I'm a coffee fanatic but find I can easily go a couple hours before wanting coffee when I drink a smoothie w/ this hemp powder. Really great for body & mind. On its own it's definitely not the tastiest stuff on the planet (OK, that's a significant understatement), but mix in 2 cups of almond or macadamia nut milk and a handful of frozen fruit and you're good to go. My little ones even love the smoothies I make with these (4 and 1.5 years old).","Reviewed in the United States on August 28, 2019",Style: Pro Fiber Protein
3849,B00C0TAH3E,Megan G,5.0,I'm hooked.,"After reading all of these lovely Hemp Pro Fiber reviews, I bought hemp protein for the very first time ever in April and run through a 32 oz bag every month.Yes, there's grit.  I find if I let my smoothie sit for a few minutes, the bits soften a little.  Or maybe that's my imagination.  I was afraid how greensy or grassy it would taste.  Hardly noticeable.  The plant-based protein benefits are sooo worth it.  I consume MHOHPF on average once a day, 4 tablespoons in a frozen fruit + non-dairy milk/water smoothie.Just for fun, I bought 16 oz MH Hemp Pro 50 at my local natural pharmacy.  Same taste, finer grind/grit, but not organic which is important to me.  Until someone comes up with some bigger and better clean plant protein, this will be my protein staple.","Reviewed in the United States on August 8, 2015",Style: Pro Fiber Protein
3850,B00C0TAH3E,ms mary,3.0,"Great source of protein and fiber, but very gritty taste.","The pluses: hemp based, tons of fiber and protein, economical price, smelled very fresh upon arrival. (I keep mine refrigerated to keep the freshness of the hemp oils from going rancid.) The minuses: You need 4 tablespoons of this to get the serving size of fiber and protein they advertise. 4 TABLESPOONS is a quite a bit so this canister size wouldn't last long if you used a full serving each time. And 4 Tablespoons of this product is way too gritty and earthy tasting if you use this in a smoothie, on your oatmeal or in yogurt like I tend to do. I only use about 1 tablespoon of this at a time so it boosts how much fiber and protein I'm getting but if you want the full serving be prepared because it is a mouth-full. Good stuff, and I will keep buying it but I wish it was ground up more fine...maybe a coffee grinder could solve this?","Reviewed in the United States on October 28, 2017",Style: 16 Ounce
3851,B00C0TAH3E,Maxine Wilson,5.0,Meal Replacement,This protein powder is an excellent for meal replacement in smoothies.  Although it has no flavor it is filling and packed with protein.  I also use it to bake tasty treats and make to make edible balls for my entire family.,"Reviewed in the United States on November 24, 2021",Style: Pro Fiber Protein
3852,B00C0TAH3E,Lisa S,5.0,A very slight grit to it even though it's a high fiber product,"I have been using this product for around 10 yrs now. It has a very slight grit to it, not too much to use it alone, you will have some granules at the bottom of your cup, but nothing I feel is too much. That being said I also like the ""Balanced Protein & Fiber"" by Manitoba Harvest as well, which is a lot finer than the ""Max Fiber"" & I mix the two equally most of the time but each are good on their own as well.","Reviewed in the United States on March 11, 2020",Style: Pro Fiber Protein
3853,B00C0TAH3E,dumbphone,4.0,Serious fiber,"Taste is hempy, particles are big enough to feel in the mouth. I throw 2 tbsp in a blender with my fruit smoothie each morning and while I can taste it, it's not overpowering. The price is fair, the source is good and this makes a good way to balance my diet without adding things I don't want.","Reviewed in the United States on May 16, 2020",Style: 16 Ounce
3854,B002CPVTH4,Petra N.,5.0,Veganlicious!,"I love this hemp powder! It gives me a powerful protein, vitamins and mineral boost. As a vegan, I appreciate its complete protein package, and I find that I can meet my daily protein needs more easily.I was afraid that this hemp stuff would taste like dirt & hay. Much to my surprise and enjoyment, this blends seamlessly into my almond and fruit smoothies. I did not have clumping issues like most vegetable protein powders. No gritty texture either. The taste is neutral and did not overpower the fruity flavors of my smoothies.I will be replacing my pea protein powder with this, as I notice the pea powder has a gummy, chalky & glutinous flavor compared to this hemp powder.","Reviewed in the United States on September 16, 2022",Size: 16 Ounce (Pack of 1)
3855,B002CPVTH4,OneSuperGrover,5.0,High Protein! Really enjoying!,"So after going back and forth one trying to find a non-dairy option for a protein powder, I decided on the Hemp Pro 70 because it had the highest amount of protein for a plant based protein powder and it also came highly recommended from Trim Healthy Mama. It has 20 g of protein per serving. For some reason, I expected it have a mild taste. Granted -this is my first time trying anything other than a dairy protein powder and I don't have anything else to compare to, but I made my first shake with the Hemp Pro 70 with 1/2 serving of it to give it a go yesterday. Well, it tasted like wild grass (what I'd imagine wild grass would taste like). Luckily a friend who already uses Hemp Powder, recommended adding cocoa powder--which really helped to mellow the grassy taste. So right now, enjoying a second shake with the Hemp Pro 70 and also upped the protein serving to 3 TBS (working my way up to a full serving of 4 TBS). Really enjoying it and the grassy taste isn't overwhelming.I have now had several shakes with the Hemp Pro 70 and I'm used to it and I love my morning shake with it!Shake with Hemp Protein Powder1 cup of unsweetened coconut milk (can use almond milk or water)2 tsp of chia seeds--let sit to gel if you wish, then add remaining ingredients1 scoop of Hemp Pro 70 Powder (or less)2 TBS of cocoa powder1.5 tsp of THM Sweet Blend (use more if using truvia, probably around 4 packets) or sweetener of choice.1 cup or so (really whatever I can fit into my single serve blender) of your FROZEN berries of choice (frozen so you don't need any ice)Blend and Enjoy","Reviewed in the United States on February 8, 2015",Size: 16 Ounce (Pack of 1)
3856,B002CPVTH4,Maressa Mills,4.0,Entirely too much oregano,"Fair warning, this protein powder tastes nothing like the seeds!I purchased the product after comparing the serving size/price to hemp seeds that are marketed by the same brand.The seeds provide great protein,have a pleasant taste in oatmeal, smoothies etc.HOWEVER,this product was exactly the opposite. I'm not a novice to raw or natural products.I drink roughly 3 cups of matcha green tea daily no almond milk or sugar added.The protein powder doesn't have an herbal taste....it literally tastes like oregano. I tried the shake with almond milk and peanut butter and later with a banana as well.The oregano is extremely dominant. I've made multiple shakes with just hemp seeds no banana and loved it. It seems like a budget friendly protein powder and clearly has amazing nutrients but the taste is extremely odd.I noticed the balanced protein powder does not include oregano as a preservative so I'll probably try it next.UPDATE:I'm in love with the oregano!The taste actually becomes bearable after a week.Perhaps the oregano is less concentrated throughout the container. I mix 4 tbsp in 8oz of  unsweetened almond milk and blend roughly 30 seconds.No bloating, gas and amazing recovery after resistance exercise!","Reviewed in the United States on October 24, 2021",Size: 16 Ounce (Pack of 1)
3857,B002CPVTH4,Christopher,5.0,"You know, there's a secret to making this stuff taste good... OIL!!!","Here's a simple recipe to chug 20g of delicious protein in 30 seconds.- 1 serving (4 tbsp) Hemp PP- 1 serving (1 tbsp) Avocado Oil- 1 teaspoon of Salt- 6-8 oz water.Blend for 10-20 seconds on high and enjoy!I discovered this recipe on accident while taste-testing the powder (which I intended on using for baking) the other night and being thoroughly disgusted by the experience. In a frantic attempt to save my tongue, I quickly added a dash of Avocado oil and salt into my cup and threw it in the blender. WOW! I couldn't put the cup down!When I first tried a similar powder from TJ's, I was excited by the idea of using hemp as an alternative to milk/whey for protein supplementing. I was appalled, however, with the flavor and texture. It was AWFUL! How on earth could anyone drink this stuff in a smoothie!? At the time, I was using peanut butter, banana and almond milk in my smoothies and on their own (or with whey protein) they tasted great, and I was regularly excited for my morning meal. But that powder DESTROYED my breakfasts. I couldn't figure it out, so I gave up on the stuff.Now several years later, I'm on an extremely strict diet for an overactive immune system, so I've been looking into alternative food sources to both round out my palette and support my need for high nutrition. Organic meat (chicken and beef) has been my sole source of protein for the past several weeks, and whereas my grilling skills have gone through the roof as a result, I've been getting tired of eating farm animals every day. Cue the return of protein powder. I was looking into hemp seeds as a meat alternatives for protein, when I came across the idea of baking them into breads. Apparently some people have discovered ways to bake high-protein, high-fiber breads using not just the seeds, but the hemp powder derived from them (as it says on the package).This amazingly healthy food CAN be made into delicious recipes. Just keep trying!","Reviewed in the United States on March 27, 2020",Size: 2 Pound (Pack of 1)
3858,B002CPVTH4,bk,5.0,I love this stuff.,"Lots of good protein from a vegan source. Adds a smooth, creamy texture to smoothies. Very slightly nutty, pleasant flavor. Blends well. It's filling, too. Good value, I plan on getting more! I recommend.","Reviewed in the United States on September 14, 2023",VINE VOICE
3859,B002CPVTH4,gianna g,3.0,Healthy and Tasty Protein Powder,"It tasted not too good, I recommend trying something a little better","Reviewed in the United States on November 14, 2023",Size: 2 Pound (Pack of 1)
3860,B002CPVTH4,Sharon,1.0,"OREGANO-FLAVORED, RANCID, NON-RETURNABLE","Based on the front of this package, it looks like it's unflavored, but the fine print on the back that I missed reading before I ordered it says in contains oregano extract. Which seems an odd thing to include in a powder to make smoothies with, but maybe it was added in an attempt to cover up how rancid the product smells, despite being marked with a manufacturer date only two months ago. And it's not returnable.","Reviewed in the United States on July 5, 2023",Size: 2 Pound (Pack of 1)
3861,B002CPVTH4,Vegan For Life ftp,5.0,Good vegan protein,"I have no problem with this product. I read some things that weren't very complimentary and as far as I can tell,weren't true either. I put it in smoothies and the taste is not evident. (Because I tend to avoid sweeter things,as smoothies are,I needed to find another way to use this product. I like using the hemp+fiber in cold cereal,but that has a nutty flavor and it can't be done with this product(to my tastes. Plus it is powdery and I ended up inhaling some of it down my throat when I tried that,which makes you choke/anyone who ever at powdered Nestle's Quick off the spoon as a kid probably knows what I'm talking about. The way,the fastest,easiest way to get a good bit of protein is to add hemp protein to cold cereal. I decided to try grinding/chopping walnuts in my blender,mixing it with this protein-dense hemp protein,adding a little turbinado sugar and putting it in cold cereal. And it works and tastes just fine. Most likely, almonds or sunflower seeds or pumpkin seeds would work just as well,(or other nut/seed  that might be preferred.) Also,using the Light Silk original flavor soymilk,which has some cane sugar in it,also works well. But I use it on Old Fashioned oatmeal. Uncooked and cold,straight from the box,and it is an unsweetened (hot) cereal which is fine,to me and a few other people I know,eaten as a cold cereal).  If someone is using a cereal that already has sweetening in it,I think modifying or altering other sugar(or the soymilk) I mentioned would be best.I like it because it delivers a substantial amount of protein in a compact serving size(protein grams per ounce or protein grams per serving is what I generally look for). I'm happy with this product. I haven't tried it in cereal yet but I might. Someone told me the hemp + fiber was good in cereal and I thought they were nuts.(Again,I already was using hemp protein + fiber but only used it in smoothies) But I tried it in some Yogi vegan cereal with unsweetened soy milk and it was very good. This is straight hemp protein without fiber and for typical use of protein powders, I like it. I shy away from soy powders so I'm always glad to find a product that delivers a substantial amount of plant-based,vegan protein.","Reviewed in the United States on March 18, 2012",Size: 16 Ounce (Pack of 1)
3862,B002CPVTH4,Rita,4.0,Hemp protein powder,Bought for my husband. I use very little mixed into dough while baking bread. He also uses it sometimes in his coffee.,"Reviewed in the United States on October 21, 2023",Size: 16 Ounce (Pack of 1)
3863,B002CPVTH4,Sonny's Mom,5.0,Great Hemp Powder Product!,"I use hemp powder in my protein shake and have tried several brands but this one is by far the best I've come across.  The powder itself has a good moisture content which makes it silky and easy to dissolve.  I'm also impressed with its smooth, rich, nutty flavor whereas some hemps can taste a little off or even fishy.  I will now look no further and stick with this hemp brand!","Reviewed in the United States on October 24, 2023",Size: 2 Pound (Pack of 1)
3864,B00C0TAH3E,KT,1.0,Tastes like dirt,"I've been using Nutiva for years, but according to thier cs, every late summer due to limited growing in Canada, there is always a shortage. I tried this brand as a substitute, but GROSS. There really is a difference in the brands/farms. I found this to be true with the hempseed oil as well. Now I know to stock up, because this brand tastes like dirt weed. Many know what I'm talking about. DON'T do it!","Reviewed in the United States on August 29, 2023",Style: Pro Fiber Protein
3865,B00C0TAH3E,Maryjane,1.0,STAY AWAY,This product is poison. I sprinkled less than a tablespoon in my smoothie for breakfast and was violently ill for the entire day and night. Severe stomach pains and vomiting. Stay away.,"Reviewed in the United States on October 24, 2023",Style: 16 Ounce
3866,B00C0TAH3E,jp5005,4.0,Great fiber product,I bought this because I needed to up my intake of fiber by a lot. I wasn't expecting s great tasting product because this is made from hemp. I wasn't disappointed. The powder is gritty and tastes like a mixture of grass/rope. But this is hemp powder--it should taste like that. I add it to my protein smoothie in the morning and it masks the tastes a bit. Unless you enjoy the taste of rope don't use it on its own.,"Reviewed in the United States on September 28, 2017",Style: 16 Ounce
3867,B00C0TAH3E,Erikaa,5.0,Good for the price,It gets the job done I enjoy it it has helped me use the restroom much enjoyable,"Reviewed in the United States on September 27, 2022",Style: 16 Ounce
3868,B00C0TAH3E,Candace,5.0,A must buy!!!,"I absolutely love this product.  If you're making smoothies and need to add protein, this is the one.  It blends well and adds extra fiber to assist the body and keeps you full longer.","Reviewed in the United States on December 12, 2021",Style: Pro Fiber Protein
3869,B00C0TAH3E,Kit,5.0,Great digestion,Improves digestion which I really like.,"Reviewed in the United States on November 20, 2022",Style: Pro Fiber Protein
3870,B00C0TAH3E,Andrew Parfitt,5.0,Excellent value for organic Hemp.,"My 5th repeat order. I've never tasted just the powder as I usually mix it with a variety of other foodstuffs, but it's contribution to the overall taste is quite evident and pleasing to me.","Reviewed in the United States on November 24, 2021",Style: 16 Ounce
3871,B00C0TAH3E,Joe Semien,5.0,I use it almost every day,I bought this product as part of a meal and workout plan to lose fat and gain muscle. It has been a good addition to the plan. I use it for after workout smoothies and it is great! It is a bit grainy but that can be expected from a product that is high in fiber and not over-processed. It has a pleasant flavor and goes great with banana smoothies.,"Reviewed in the United States on April 3, 2020",VINE VOICE
3872,B00C0TAH3E,philly,5.0,Will continue to buy -,"Great stuff, really helps one go to the bathroom and is a nice healthy food substitute mixed with juice on the go. I will continue to buy this product. Taste is okay, but I didn't buy this for the taste but its use.Also I have tried flax, and this is MUCH better than flax in my opinion for almost every use. It has more fiber and more protein. VERY GOOD PRODUCT.Since buying and using this product I am currently in another country and can't find anything other than flax and I really feel the difference in my regularity. I don't mean to get too deep into detail but I miss the easy consistency of my stools from this product.","Reviewed in the United States on October 7, 2014",Style: Pro Fiber Protein
3873,B00C0TAH3E,David Craig,3.0,Get their Hemp hearts seeds instead!,"Got because of more fiber but tossed after one use. Literally is like putting sand in smoothie or oatmeal, same consistency! Ordered the hemp heart seeds even though not as fine better on oatmeal and in smoothies have a taste. Maybe if added more texture in smoothie would help but on oatmeal a no go imo.","Reviewed in the United States on April 26, 2021",Style: 16 Ounce
3874,B002CPVTH4,Diana H,3.0,Clumpy,"I found this doesn’t dissolve well in hot or cold liquids. Very gooey when I tried to drink it. The taste is strong, and not pleasant.","Reviewed in the United States on November 14, 2023",Size: 16 Ounce (Pack of 1)
3875,B002CPVTH4,Zoom,5.0,Taste chocolate,"Use this combine with celery, green apple, ginger, turmeric , collagen peptide, arugula,2dates. Olive oil, hemp oil, blueberries.","Reviewed in the United States on October 13, 2023",Size: 2 Pound (Pack of 1)
3876,B002CPVTH4,Christina Carstens,4.0,"Ok taste, good protein","I'm a vegan so used to not a lot of flavor, but you really have to mix this in a fruit smoothie to cover the flavor. Also, you have to refrigerate after opening or it spoils, which is unusual for a protein powder.","Reviewed in the United States on May 12, 2023",Size: 2 Pound (Pack of 1)
3877,B002CPVTH4,Cproductions,5.0,It ALMOST find myself enjoying it after a hard day of yard work,"Keep in mind my rating is reflected in how I use this product.  I come from a life of eating minimal vegetables and animal products, processed foods and sweet foods. I've kept an active lifestyle but have kidney and an inflammatory issue that is starting to distort my fingers. After lots of reading in desperation, I felt my diet was at the very least, adding fuel to the fire. (I heard this before but never took it serious) I had to train myself to like more plant based food and bring down my dependence on the other stuff. I ran into this Hemp pro 70, and amazing meal vanilla chi drink on a great special, that I decided to give it a shot. I've since repurchased it 3 times at full price. I'm using it to help transition me while I learn to like better foods and cut out the old stuff. It sucked, I hate it so much at first but for me the alternative of doing nothing was the worst option.Anyways, I use a scoop of this, a scoop of amazing grass,  frozen raspberries and unsweetened almond milk in a ninja blender. Even then it can have a bit of a dirt like feel, but it's tolerable for me. The 5 stars are for tolerably alone. It's good on my stomach and it doesn't make me gag (which is big for me). I get more use to it as I drink it. It ALMOST find myself enjoying it after a hard day of yard work. My taste buds definitely enjoy drinking it more after laying off any sugar and flour food items.I have now trained myself to tolerate carrots, broccoli  and sometimes spinach and cauliflower. I hardly miss meat and my workouts have not suffered. If I can do it, it has to be possible for anyone.","Reviewed in the United States on July 27, 2017",Size: 16 Ounce (Pack of 1)
3878,B002CPVTH4,Early Easter,4.0,"Good flavor, high quality. Too bad the ziploc doesn't work.","Very tasty, versatile. Don't bother trying to mix it with water, it doesn't work. It needs to have a bit of oil or fat to emulsify. Yoghurt blends very well with it. For breakfast stir three tbsp Hemp Pro 70 into a cup of goat-milk yoghurt, along with walnuts, dried cranberries (or fresh blueberries when available), a tsp maca powder and a tsp raw cacao nibs. Easily keeps me satisfied till past midday.I was worried the flavor might degrade after opening the bag, as weeks go by. But it tastes just as fresh and nutty three weeks after opening as the first day, which says to me that whoever produces the stuff has a quality procedure.Another thing I like is that the grind is so fine it will blend with just about anything just using a spoon, no blender necessary. Excellent product. No other brand I've tried has been this fine-ground. Closest is Nutiva, which tastes great but is harder to blend since it's not as fine. Also Nutiva doesn't have a 70 percent protein variety.Update: In the latest batch I ordered, in 32 oz size, the 'resealable' pouch would not reseal, no matter how I tried. The ziploc function on the previous order worked normally but the new packaging - with more orange graphics - will not reclose. So I'm deducting one star from my review.Update: A year later (during which I switched to Nutiva since I found it locally), I've ordered a fresh batch of 32oz Hemp Pro 70. I'll check the resealable function after it arrives, and report back here.","Reviewed in the United States on August 27, 2014",VINE VOICE
3879,B002CPVTH4,Richard b.,5.0,The power plant,Powe from plants is right up my alley!With this product I get the kick starter to my busy life. I don't like heavy meals in the morning but want the protein I need.It's not gritty or sweet and I like that.Sometimes it can be a bit cakey. So I recommend stirring often while consuming.I prefer bitters more than sweet but if people want it sweeter try mtc powder with.One thing I was concerned with was possible testing positive for tch. I didn't think that it was likely because the seeds are hulled. I have to get drug tested a lot for work but I haven't had a problem with drinking this everyday.I recommend this product it's also easy to cook with and breaks down better in hot water.,"Reviewed in the United States on October 26, 2022",Size: 16 Ounce (Pack of 1)
3880,B002CPVTH4,Allen Müller,5.0,Best protein in the universe.,"I've been waiting for a finer ground, easily dissolved, low fiber hemp protein for years and it's finally here. This is the only protein powder that does not trash my digestive system. It's earthy, yet creamy flavor adapts to just about anything you mix it with.I'm not a nutritionist, so I'm not going to be like everyone else on the internet and write as if I am. However, it's said that hemp protein has the most ideal proportions of amino acids for the human body. Also, it's a plant protein, which is awesome because that's gotta be way healthier than getting it from mammal parts, right?ProTip: This protein contains a high omega-6 to omega-3 ratio. Since it's said (by nutritionists) that it's best to keep this balanced in favor of omega-3, I recommend you incorporate a tablespoon of flax seed oil for every scoop of this protein. This will balance out the fats and five you whatever benefits that gives you.Since this is my single top favorite product on all of amazon, I'll add my basic recipe that I alter frequently. It's a smoothie that gives you biologically available nutrients at a balanced ph while not causing problems with stomach acid or containing migraine triggers (and tasting good at the same time) here we go:juice apple and carrotpour 1.5 cups apple carrot juice into blenderadd a few chunks freshly peeled aloe meat2 tablespoon flax seed oilspirulina or other healthy algae powderacai powderweigh out two servings (60 grams) hemp proteinturn on blenderadd protein bit by bittake a probiotic and drink your smoothiefeel really goodrepeat daily, altering raw fruit ingredients","Reviewed in the United States on March 26, 2016",Size: 2 Pound (Pack of 1)
3881,B002CPVTH4,T K Martinez,4.0,"Earthy flavor, difficult to blend, highly versatile","The earthy flavor of this powder took a loooong time to get used to. I originally bought to mix my own chocolate shakes, and it overpowered cocoa flavor 100%. Do not recommend if you have not been able to shake sugar addiction (including gravitating to sweet meal replacements/protein supplements). Flavor has been much easier to ignore when mixed with fruits, but it is still potent. Also, I've only had success dissolving this by using my blender. Shaker bottle is not strong enough to disperse the powder, in my experience. Overall I found this powder OK, but I will probably attempt the Vanilla flavor next as a base for fruit & green smoothies/proats.","Reviewed in the United States on May 18, 2022",Size: 16 Ounce (Pack of 1)
3882,B002CPVTH4,Chris Kleeschulte,5.0,"Reluctantly, I give this protein a 5 star rating","I started this review at 2 stars, but have since decided to tell you that I really do like this protein. You must realize that compared to other hemp proteins that I have tried, this hemp protein is by far the best. In general, hemp protein is a disgusting, gritty mess. Glory be to the brave people who mix hemp protein with water and drink it. I would rather mix beach sand with water and drink that. It would taste a bit more savory. Here is why Hemp Pro 70 is superior. First, it IS slightly less gritty than other hemp proteins even from this same manufacturer. Second, when mixing this protein with other ingredients, you DO have the ability to mask the fact that hemp protein is actually in your shake! Here is what I mean. I mixed 3 tablespoons of Hemp Pro 70 with 1 cup spinach, 2 cups kale greens, 1 tsp cinnamon, a small amount of fresh ginger, 1 tbsp peanut butter and plenty of cold water and I have a super powerful healthy lunch. I think the Canadians will figure out how to make hemp protein delicious one day, but this is best of class right now. My digestion of this protein is fantastic! I can't take whey protein anymore; it does not agree with my digestive track. Hemp protein is a ""complete"" protein. It most closely resembles the animal version of protein but is every bit vegan. Hemp protein is easily digested and does not produce gas. I know this because I stay full long after eating this protein and I don't feel stuffed. I always feel spry after the aforementioned shake.","Reviewed in the United States on March 6, 2013",Size: 16 Ounce (Pack of 1)
3883,B002CPVTH4,SK,4.0,Bag’s zip doesn’t lock,"I have 2 separate Hemp protein, one of them is Trader Joe’s Hemp Vanilla Protein, which I use for breakfast, the unflavored one I put it on top of my (salty) meals. I haven’t tried this yet but I will keep y’all updated. The problem is, the Zip that the bag came with, DOESNT LOCK, so I had to put it in a separate zip lock bag. I love the fact that this has the most protein compared to other unflavored hemp protein brands. Hopefully they fix the zip next time or ship it in a container or something. Definitely best value for the money so far, just the zip part threw me off.","Reviewed in the United States on March 23, 2022",Size: 2 Pound (Pack of 1)
3884,B00C0TAH3E,Brianne,3.0,I really wanted to like this but after I finish this bag,"I really wanted to like this but after I finish this bag, I will not purchase again. It never dissolves, ever, no matter what you put it in. Once, in a pinch I put it in some orange juice, most gag inducing cup of orange juice ever. I usually put it right in the blender with my smoothie, it gives the smoothie a sandy or grainy texture as well as an unmistakable taste. To avoid the taste, I use half the serving size, it usually helps. It is really just not enjoyable. I like the brand, so I may try another powder in the line before moving on completely, maybe this result is exclusive to Hemp Pro Fiber.","Reviewed in the United States on February 21, 2016",Style: Pro Fiber Protein
3885,B00C0TAH3E,T. James,4.0,This protein powder meets my nutritional needs and I especially ...,"This protein powder meets my nutritional needs and I especially appreciate the added fiber. I took off one star for the taste and texture, it's more bland than the Life's Basics plant protein I usually use and has a slightly gritty texture in comparison. On the other hand it costs less than Life's Basic  and provides similar nutrition. I'll keep using it along with Life's Basics to stretch my dollar on my breakfast smoothies.","Reviewed in the United States on September 29, 2016",Style: Pro Fiber Protein
3886,B00C0TAH3E,Grandma G,5.0,Part of my regular lunch,It and 4 other powders make my lunch “drink” every day for the last year.  The concoction ends up green and thick enough to eat with a spoon. I never have to worry about anyone stealing my food at work.,"Reviewed in the United States on April 8, 2021",Style: 16 Ounce
3887,B00C0TAH3E,maribe,4.0,Not what I was expecting,"I thought this was going to be a protein powder like other protein powders, but it was Green and very ""planty"" tasting. I'm going to use it in my smoothies, but I won't be ordering it again. I wouldn't give it a bad review, but the description should be clearer as to what you are getting.","Reviewed in the United States on August 3, 2018",Style: 16 Ounce
3888,B00C0TAH3E,Al T,1.0,Very gritty,It does not dissolve fully even in a blender. Its very gritty and saw dust kind of taste in a fruit smoothie. I used it a few times and just couldn't tolerate it. I ended up throwing away the rest.,"Reviewed in the United States on August 29, 2023",Style: 16 Ounce
3889,B00C0TAH3E,Cindy Fankhanel,5.0,This is palatable great for Smoothies,"This is fine powder, so is not gummy or gooey works GREAT!","Reviewed in the United States on May 15, 2022",Style: 16 Ounce
3890,B00C0TAH3E,Erika Wood,4.0,Too coarse...,"I use this to add a healthy boost to a glass of soymilk, or mix into my oatmeal or pancake mix. It is a bit coarse, so it doesn't mix into liquids very well; I have to re-stir frequently. I also find that the coarseness causes it to get caught in my teeth, so I always have to brush right after I eat it. But it doesn't taste bad and has a lot of nutritional benefits, so I would recommend it.","Reviewed in the United States on December 5, 2015",Style: 16 Ounce
3891,B00C0TAH3E,Danielle,5.0,Love this high fiber option,Easy to blend - been including it in my daily smoothie for about six months now and no complaints.,"Reviewed in the United States on January 10, 2022",Style: 16 Ounce
3892,B00C0TAH3E,R. Williams,4.0,"Amazing, But Better Version Elsewhere","For some reason, this company makes two versions of this stuff. In the other version, there is more fiber. As a matter of fact, over 50% of US RDA in two tablespoons!!This stuff is great either way. I have gone from having a hot chocolate in the afternoon to making a shake w/this, one tablespoon of flaked dark chocolate, 2/3 of a frozen banana and either almonds or hazelnuts, then some grass-fed, raw milk. Gives me amazing energy and tastes great.(I got the fiber version @ vitaganza.com.)","Reviewed in the United States on August 5, 2006",Verified Purchase
3893,B00C0TAH3E,K V,5.0,Great value. Fast shipping. Good flavor.,Nice flavor and blending abilities. Will buy again for protein drinks.,"Reviewed in the United States on May 15, 2022",Style: 16 Ounce
3894,B002CPVTH4,Raquel Thomas,5.0,Very happy with this product,"Very happy with this product. I see a lot of reviews on how it tastes, and let me make my opinion clear. This tastes just like what you'd expect protein powder to taste like. It's not bitter or strong at all. It's is not grainy either. It is powdered very finely. I was a little apprehensive to buy the larger size because of all the negative feedback it received on the two I mentioned, however I do like the plant and herbal flavors. I find them to be very refreshing in a world of packaged starches and sugars. Before this I was using a brown rice protein and it tastes about the same in strength of flavor. I made a smoothie out of it with fruit, coconut milk, and I had no problems with the consistency or dissolution and I could barely taste the protein powder which I used the full 4 tablespoons in. I guess if you mix it with only water it might taste bad but if you do that with most protein powders without additional flavoring I guess you could say the same. Look nothing is going to taste like cupcakes and snickerdoodles unless you eat cupcakes and snickerdoodles. Stop trying to make everything taste like a cheeseburger and ice cream. This is what clean living tastes like. I fyou still can;t take the taste I would add some vanilla, almond extract or honey, agave, etc to sweeten it a bit.","Reviewed in the United States on February 2, 2017",Size: 16 Ounce (Pack of 1)
